  0.3716283716283717E+00   0.0000000000000000E+00   0.4669832287286016E+00   0.4669807009812425E+00  -0.4671261666735538E+00   0.0000000000000000E+00   0.2803380351852355E+00
  0.3756243756243757E+00   0.0000000000000000E+00   0.4605869570178608E+00   0.4605844345185518E+00  -0.4607297606903810E+00   0.0000000000000000E+00   0.2733309344955591E+00
  0.3796203796203797E+00   0.0000000000000000E+00   0.4542667343290617E+00   0.4542642170845036E+00  -0.4544094004790489E+00   0.0000000000000000E+00   0.2664431637131505E+00
  0.3836163836163837E+00   0.0000000000000000E+00   0.4480218832454471E+00   0.4480193712617541E+00  -0.4481644085637344E+00   0.0000000000000000E+00   0.2596746687716103E+00
  0.3876123876123877E+00   0.0000000000000000E+00   0.4418517096606460E+00   0.4418492029433819E+00  -0.4419940907776749E+00   0.0000000000000000E+00   0.2530252997094605E+00
  0.3916083916083917E+00   0.0000000000000000E+00   0.4357555046430575E+00   0.4357530031972784E+00  -0.4358977381275151E+00   0.0000000000000000E+00   0.2464948149621297E+00
  0.3956043956043956E+00   0.0000000000000000E+00   0.4297325461792724E+00   0.4297300500095639E+00  -0.4298746285366850E+00   0.0000000000000000E+00   0.2400828855791613E+00
  0.3996003996003996E+00   0.0000000000000000E+00   0.4237821008031352E+00   0.4237796099136494E+00  -0.4239240284744182E+00   0.0000000000000000E+00   0.2337890993625268E+00
  0.4035964035964036E+00   0.0000000000000000E+00   0.4179034251173047E+00   0.4179009395117983E+00  -0.4180451944772671E+00   0.0000000000000000E+00   0.2276129649226800E+00
  0.4075924075924076E+00   0.0000000000000000E+00   0.4120957672132035E+00   0.4120932868950744E+00  -0.4122373745690102E+00   0.0000000000000000E+00   0.2215539156490451E+00
  0.4115884115884116E+00   0.0000000000000000E+00   0.4063583679954269E+00   0.4063558929677523E+00  -0.4064998095850109E+00   0.0000000000000000E+00   0.2156113135923775E+00
  0.4155844155844156E+00   0.0000000000000000E+00   0.4006904624160756E+00   0.4006879926816438E+00  -0.4008317344065004E+00   0.0000000000000000E+00   0.2097844532566343E+00
  0.4195804195804195E+00   0.0000000000000000E+00   0.3950912806242612E+00   0.3950888161856067E+00  -0.3952323791100357E+00   0.0000000000000000E+00   0.2040725652983699E+00
  0.4235764235764236E+00   0.0000000000000000E+00   0.3895600490361726E+00   0.3895575898956089E+00  -0.3897009700375148E+00   0.0000000000000000E+00   0.1984748201322764E+00
  0.4275724275724276E+00   0.0000000000000000E+00   0.3840959913298787E+00   0.3840935374895336E+00  -0.3842367307909271E+00   0.0000000000000000E+00   0.1929903314412829E+00
  0.4315684315684316E+00   0.0000000000000000E+00   0.3786983293698861E+00   0.3786958808317307E+00  -0.3788388831568555E+00   0.0000000000000000E+00   0.1876181595905523E+00
  0.4355644355644356E+00   0.0000000000000000E+00   0.3733662840652418E+00   0.3733638408311236E+00  -0.3735066479645245E+00   0.0000000000000000E+00   0.1823573149444449E+00
  0.4395604395604396E+00   0.0000000000000000E+00   0.3680990761654522E+00   0.3680966382371247E+00  -0.3682392458816618E+00   0.0000000000000000E+00   0.1772067610861710E+00
  0.4435564435564436E+00   0.0000000000000000E+00   0.3628959269977684E+00   0.3628934943769198E+00  -0.3630358981517247E+00   0.0000000000000000E+00   0.1721654179398370E+00
  0.4475524475524476E+00   0.0000000000000000E+00   0.3577560591498412E+00   0.3577536318381237E+00  -0.3578958272764919E+00   0.0000000000000000E+00   0.1672321647951608E+00
  0.4515484515484516E+00   0.0000000000000000E+00   0.3526786971005352E+00   0.3526762750995930E+00  -0.3528182576468193E+00   0.0000000000000000E+00   0.1624058432348411E+00
  0.4555444555444556E+00   0.0000000000000000E+00   0.3476630678024493E+00   0.3476606511139446E+00  -0.3478024161250922E+00   0.0000000000000000E+00   0.1576852599652301E+00
  0.4595404595404596E+00   0.0000000000000000E+00   0.3427084012190700E+00   0.3427059898447114E+00  -0.3428475325823150E+00   0.0000000000000000E+00   0.1530691895509152E+00
  0.4635364635364636E+00   0.0000000000000000E+00   0.3378139308191262E+00   0.3378115247606956E+00  -0.3379528403923988E+00   0.0000000000000000E+00   0.1485563770539095E+00
